time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2000-07-24T09:03:34.270Z,34.063,138.936,10,4.6,mb,34,,,1.43,us,usp0009x34,2014-11-07T01:10:39.755Z,"68 km S of Shimoda, Japan",earthquake,,,,2,reviewed,us,us
2000-07-24T08:44:14.280Z,34.237,139.145,10,4.9,mb,115,,,0.98,us,usp0009x33,2014-11-07T01:10:39.746Z,"52 km SSE of Shimoda, Japan",earthquake,,,,45,reviewed,us,us
2000-07-23T22:22:18.850Z,34.329,139.31,10,4.5,mb,13,,,1.35,us,usp0009x25,2014-11-07T01:10:39.667Z,"51 km SE of Shimoda, Japan",earthquake,,,,3,reviewed,us,us
2000-07-23T21:52:44.060Z,34.126,139.116,10,5.6,mwc,299,,,0.75,us,usp0009x1y,2022-04-29T18:45:49.586Z,"63 km SSE of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-23T21:36:29.570Z,34.063,139.463,10,4.6,mb,41,,,1.07,us,usp0009x1u,2014-11-07T01:10:39.617Z,"83 km SE of Shimoda, Japan",earthquake,,,,12,reviewed,us,us
2000-07-23T21:26:47.800Z,34.185,139.261,10,5.3,mwc,220,,,0.92,us,usp0009x1t,2022-04-29T18:45:48.216Z,"61 km SSE of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-23T20:53:40.170Z,34.311,139.104,10,4.6,mb,37,,,1.2,us,usp0009x1p,2014-11-07T01:10:39.588Z,"43 km SSE of Shimoda, Japan",earthquake,,,,14,reviewed,us,us
2000-07-23T20:53:25.100Z,33.95,139.26,10,4.8,mb,13,,,0.84,us,usp0009x1n,2014-11-07T01:10:39.586Z,"85 km SSE of Shimoda, Japan",earthquake,,,,3,reviewed,us,us
2000-07-23T20:07:12.790Z,34.403,139.087,10,4.7,mb,53,,,0.82,us,usp0009x1d,2014-11-07T01:10:39.563Z,"33 km SSE of Shimoda, Japan",earthquake,,,,22,reviewed,us,us
2000-07-23T19:13:27.140Z,34.169,139.39,10,4.5,mb,28,,,1.13,us,usp0009x17,2014-11-07T01:10:39.546Z,"69 km SE of Shimoda, Japan",earthquake,,,,9,reviewed,us,us
2000-07-23T19:11:22.030Z,34.088,139.328,10,4.6,mb,33,,,1.11,us,usp0009x16,2014-11-07T01:10:39.502Z,"74 km SSE of Shimoda, Japan",earthquake,,,,10,reviewed,us,us
2000-07-23T19:04:12.690Z,34.088,139.204,10,4.9,mb,114,,,0.98,us,usp0009x15,2014-11-07T01:10:39.470Z,"69 km SSE of Shimoda, Japan",earthquake,,,,46,reviewed,us,us
2000-07-23T19:00:07.800Z,34.158,139.237,10,4.8,mb,100,,,1.17,us,usp0009x14,2014-11-07T01:10:39.461Z,"63 km SSE of Shimoda, Japan",earthquake,,,,43,reviewed,us,us
2000-07-23T17:13:33.530Z,34.079,139.183,10,5.1,mwc,149,,,0.75,us,usp0009x0y,2022-04-29T18:45:46.811Z,"69 km SSE of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-23T03:58:00.690Z,34.188,139.259,10,4.8,mb,60,,,1.31,us,usp0009wzy,2014-11-07T01:10:39.343Z,"61 km SSE of Shimoda, Japan",earthquake,,,,25,reviewed,us,us
2000-07-23T03:56:15.360Z,34.182,139.322,10,4.6,mb,44,,,0.96,us,usp0009wzx,2014-11-07T01:10:39.339Z,"64 km SSE of Shimoda, Japan",earthquake,,,,16,reviewed,us,us
2000-07-23T03:15:08.340Z,34.23,139.247,10,5.3,mwc,119,,,0.97,us,usp0009wzv,2022-04-29T18:45:45.512Z,"56 km SSE of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-23T03:02:00.230Z,34.172,139.319,10,4.6,mb,22,,,1.15,us,usp0009wzt,2014-11-07T01:10:39.317Z,"65 km SSE of Shimoda, Japan",earthquake,,,,1,reviewed,us,us
2000-07-23T02:10:51.430Z,34.103,139.09,10,4.6,mb,45,,,1.44,us,usp0009wzr,2014-11-07T01:10:39.310Z,"65 km SSE of Shimoda, Japan",earthquake,,,,17,reviewed,us,us
2000-07-23T01:33:15.720Z,34.205,139.294,10,4.6,mb,36,,,1.04,us,usp0009wzn,2014-11-07T01:10:39.301Z,"61 km SSE of Shimoda, Japan",earthquake,,,,10,reviewed,us,us
2000-07-22T11:27:29.870Z,34.349,138.929,10,4.6,mb,15,,,1.16,us,usp0009wym,2014-11-07T01:10:39.151Z,"36 km S of Shimoda, Japan",earthquake,,,,4,reviewed,us,us
2000-07-21T18:44:02.560Z,34.046,139.212,10,4.5,mb,16,,,1.13,us,usp0009wxr,2014-11-07T01:10:39.059Z,"74 km SSE of Shimoda, Japan",earthquake,,,,1,reviewed,us,us
2000-07-21T07:55:57.170Z,34.184,139.146,10,4.8,mb,82,,,1.21,us,usp0009wx0,2014-11-07T01:10:38.999Z,"57 km SSE of Shimoda, Japan",earthquake,,,,38,reviewed,us,us
2000-07-21T05:16:37.640Z,35.181,141.066,52.4,5.7,mwc,333,,,0.78,us,usp0009wwn,2022-04-29T18:45:40.054Z,"61 km E of ?hara, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-21T02:36:52.610Z,34.038,139.248,10,4.5,mb,21,,,1.53,us,usp0009wwe,2014-11-07T01:10:38.839Z,"76 km SSE of Shimoda, Japan",earthquake,,,,4,reviewed,us,us
2000-07-20T18:39:18.820Z,36.51,140.983,47.1,6,mwc,480,,,0.68,us,usp0009wvy,2022-04-29T18:45:36.968Z,"31 km ESE of Hitachi, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-20T18:04:58.000Z,34.021,139.159,10,4.5,mb,13,,,1.62,us,usp0009wvu,2014-11-07T01:10:38.674Z,"75 km SSE of Shimoda, Japan",earthquake,,,,3,reviewed,us,us
2000-07-20T14:23:49.460Z,34.169,139.205,10,4.8,mb,77,,,1.26,us,usp0009wve,2014-11-07T01:10:38.643Z,"61 km SSE of Shimoda, Japan",earthquake,,,,35,reviewed,us,us
2000-07-20T06:18:43.180Z,33.978,139.4,10,4.6,mb,39,,,0.94,us,usp0009wuv,2014-11-07T01:10:38.597Z,"88 km SSE of Shimoda, Japan",earthquake,,,,14,reviewed,us,us
2000-07-20T03:32:53.700Z,34.153,139.154,10,4.5,mb,51,,,0.99,us,usp0009wuf,2014-11-07T01:10:38.564Z,"61 km SSE of Shimoda, Japan",earthquake,,,,21,reviewed,us,us
2000-07-20T03:29:51.980Z,34.07,139.312,10,4.7,mb,34,,,0.93,us,usp0009wue,2014-11-07T01:10:38.560Z,"75 km SSE of Shimoda, Japan",earthquake,,,,10,reviewed,us,us
2000-07-20T03:10:25.440Z,34.031,139.269,10,5.3,mwc,97,,,1.24,us,usp0009wub,2022-04-29T18:45:35.514Z,"77 km SSE of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-20T03:07:03.510Z,34.008,138.986,10,5.1,ms,65,,,1.14,us,usp0009wua,2014-11-07T01:10:38.532Z,"74 km S of Shimoda, Japan",earthquake,,,,2,reviewed,us,us
2000-07-20T02:39:53.710Z,33.986,139.182,10,4.5,mb,20,,,1.08,us,usp0009wu2,2014-11-07T01:10:38.483Z,"79 km SSE of Shimoda, Japan",earthquake,,,,7,reviewed,us,us
2000-07-20T02:19:14.280Z,33.942,139.008,10,4.7,mb,67,,,1.19,us,usp0009wtx,2014-11-07T01:10:38.358Z,"81 km S of Shimoda, Japan",earthquake,,,,35,reviewed,us,us
2000-07-20T01:48:49.410Z,34.091,139.393,10,4.5,mb,24,,,1.45,us,usp0009wts,2014-11-07T01:10:38.269Z,"76 km SSE of Shimoda, Japan",earthquake,,,,7,reviewed,us,us
2000-07-20T00:23:49.380Z,34.108,139.264,10,4.5,mb,31,,,1.17,us,usp0009wtk,2014-11-07T01:10:38.254Z,"69 km SSE of Shimoda, Japan",earthquake,,,,10,reviewed,us,us
2000-07-19T21:18:19.720Z,34.11,139.254,10,5.4,mwc,165,,,0.88,us,usp0009wta,2022-04-29T18:45:33.869Z,"68 km SSE of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-19T17:32:19.940Z,34.174,139.129,10,5.2,mb,114,,,0.93,us,usp0009wt0,2014-11-07T01:10:38.180Z,"58 km SSE of Shimoda, Japan",earthquake,,,,40,reviewed,us,us
2000-07-19T17:18:29.030Z,38.812,143.065,33,5.4,mwc,192,,,0.78,us,usp0009wsz,2016-11-09T23:01:12.417Z,"115 km ESE of Kamaishi, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-19T12:20:24.050Z,34.129,139.351,10,4.6,mb,23,,,0.81,us,usp0009wsm,2014-11-07T01:10:38.127Z,"71 km SSE of Shimoda, Japan",earthquake,,,,6,reviewed,us,us
2000-07-19T12:01:34.980Z,34.218,139.125,10,4.6,mb,33,,,0.94,us,usp0009wsj,2014-11-07T01:10:38.122Z,"53 km SSE of Shimoda, Japan",earthquake,,,,12,reviewed,us,us
2000-07-19T11:48:35.650Z,34.239,139.115,10,4.7,mb,58,,,1.06,us,usp0009wsh,2014-11-07T01:10:38.116Z,"50 km SSE of Shimoda, Japan",earthquake,,,,18,reviewed,us,us
2000-07-19T11:45:58.600Z,34.126,139.262,10,4.5,mb,27,,,0.84,us,usp0009wsg,2014-11-07T01:10:38.113Z,"67 km SSE of Shimoda, Japan",earthquake,,,,7,reviewed,us,us
2000-07-19T11:06:16.650Z,34.169,139.202,10,4.8,mb,46,,,0.87,us,usp0009wsa,2014-11-07T01:10:38.102Z,"61 km SSE of Shimoda, Japan",earthquake,,,,18,reviewed,us,us
2000-07-19T11:00:39.490Z,34.242,139.132,10,5,mb,84,,,0.67,us,usp0009ws9,2014-11-07T01:10:38.095Z,"51 km SSE of Shimoda, Japan",earthquake,,,,33,reviewed,us,us
2000-07-18T20:01:55.100Z,35.88,140.644,10,4.6,mb,34,,,1.25,us,usp0009wr3,2014-11-07T01:10:37.388Z,"4 km NE of Omigawa, Japan",earthquake,,,,6,reviewed,us,us
2000-07-18T12:22:10.950Z,34.055,139.193,10,4.7,mb,73,,,1.29,us,usp0009wqr,2014-11-07T01:10:37.343Z,"72 km SSE of Shimoda, Japan",earthquake,,,,29,reviewed,us,us
2000-07-15T06:49:57.360Z,34.342,139.101,10,4.5,mb,33,,,1.47,us,usp0009wjf,2014-11-07T01:10:36.721Z,"39 km SSE of Shimoda, Japan",earthquake,,,,7,reviewed,us,us
2000-07-15T05:47:55.440Z,34.163,139.249,10,4.5,mb,46,,,0.86,us,usp0009wjc,2014-11-07T01:10:36.708Z,"near the south coast of Honshu, Japan",earthquake,,,,8,reviewed,us,us
2000-07-15T02:16:18.520Z,34.077,139.294,10,4.8,mb,31,,,0.93,us,usp0009wj3,2014-11-07T01:10:36.667Z,"near the south coast of Honshu, Japan",earthquake,,,,5,reviewed,us,us
2000-07-15T01:46:51.490Z,34.036,138.605,10,4.6,mb,12,,,0.73,us,usp0009wj1,2014-11-07T01:10:36.664Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2000-07-15T01:30:30.500Z,34.319,139.26,10,6.1,mwc,275,,,0.88,us,usp0009whz,2022-04-29T18:44:54.110Z,"near the south coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-15T01:11:39.270Z,34.302,139.151,10,4.6,mb,36,,,1.35,us,usp0009whw,2014-11-07T01:10:36.626Z,"45 km SSE of Shimoda, Japan",earthquake,,,,11,reviewed,us,us
2000-07-14T23:03:13.820Z,34.272,139.436,10,4.5,mb,33,,,1.29,us,usp0009whn,2014-11-07T01:10:36.608Z,"63 km SE of Shimoda, Japan",earthquake,,,,12,reviewed,us,us
2000-07-14T21:27:40.490Z,34.067,139.168,10,4.7,mb,54,,,1.23,us,usp0009whg,2014-11-07T01:10:36.596Z,"70 km SSE of Shimoda, Japan",earthquake,,,,17,reviewed,us,us
2000-07-14T21:25:01.360Z,34.208,139.703,10,4.5,mb,15,,,1.26,us,usp0009whf,2014-11-07T01:10:36.594Z,"86 km SE of Shimoda, Japan",earthquake,,,,3,reviewed,us,us
2000-07-14T21:12:51.920Z,34.124,139.104,10,4.6,mb,37,,,1.38,us,usp0009whc,2014-11-07T01:10:36.587Z,"63 km SSE of Shimoda, Japan",earthquake,,,,12,reviewed,us,us
2000-07-14T21:05:38.210Z,33.968,139.632,10,4.5,mb,30,,,1.53,us,usp0009wh9,2014-11-07T01:10:36.579Z,"Izu Islands, Japan region",earthquake,,,,10,reviewed,us,us
2000-07-14T20:28:06.110Z,34.054,139.308,10,4.5,mb,20,,,1.27,us,usp0009wh5,2014-11-07T01:10:36.572Z,"76 km SSE of Shimoda, Japan",earthquake,,,,7,reviewed,us,us
2000-07-14T19:50:07.760Z,34.088,139.365,10,4.8,mb,66,,,1.52,us,usp0009wgz,2014-11-07T01:10:36.560Z,"75 km SSE of Shimoda, Japan",earthquake,,,,28,reviewed,us,us
2000-07-14T19:23:00.900Z,34.082,139.053,10,4.8,mb,54,,,1.32,us,usp0009wgs,2014-11-07T01:10:36.490Z,"66 km S of Shimoda, Japan",earthquake,,,,23,reviewed,us,us
2000-07-14T18:28:23.250Z,34.124,139.223,10,5.4,mwc,175,,,1.01,us,usp0009wgj,2022-04-29T19:45:53.120Z,"66 km SSE of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-14T14:40:02.230Z,33.172,140.604,10,4.9,mb,109,,,0.73,us,usp0009wgb,2014-11-07T01:10:36.415Z,"212 km SSE of Tateyama, Japan",earthquake,,,,46,reviewed,us,us
2000-07-14T10:19:28.790Z,34.147,139.1,10,5.4,mwc,142,,,1.15,us,usp0009wfy,2022-04-29T18:44:46.525Z,"60 km SSE of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-13T18:55:52.490Z,34.045,139.246,10,5.2,mwc,119,,,1.17,us,usp0009weh,2022-04-29T18:44:39.692Z,"75 km SSE of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-12T23:44:32.510Z,34.384,139.255,10,4.9,mb,12,,,1.31,us,usp0009wcs,2014-11-07T01:10:35.820Z,"43 km SE of Shimoda, Japan",earthquake,,,,1,reviewed,us,us
2000-07-12T21:20:27.270Z,34.19,139.187,10,4.8,mb,16,,,1.48,us,usp0009wcc,2014-11-07T01:10:35.772Z,"58 km SSE of Shimoda, Japan",earthquake,,,,2,reviewed,us,us
2000-07-12T20:40:42.560Z,33.971,139.03,10,4.5,mb,25,,,1.33,us,usp0009wca,2014-11-07T01:10:35.765Z,"78 km S of Shimoda, Japan",earthquake,,,,5,reviewed,us,us
2000-07-12T19:25:03.510Z,34.038,139.209,10,5.3,mwc,205,,,0.95,us,usp0009wc4,2022-04-29T18:44:25.632Z,"74 km SSE of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-12T19:19:40.540Z,34.193,139.201,10,5,mb,47,,,1.15,us,usp0009wc3,2014-11-07T01:10:35.727Z,"58 km SSE of Shimoda, Japan",earthquake,,,,12,reviewed,us,us
2000-07-12T14:07:14.170Z,34.156,139.202,10,5,mb,106,,,1.02,us,usp0009wbr,2014-11-07T01:10:35.698Z,"62 km SSE of Shimoda, Japan",earthquake,,,,45,reviewed,us,us
2000-07-12T12:34:35.130Z,34.175,139.126,10,4.7,mb,56,,,1.42,us,usp0009wbg,2014-11-07T01:10:35.664Z,"58 km SSE of Shimoda, Japan",earthquake,,,,23,reviewed,us,us
2000-07-12T11:39:03.520Z,33.974,139.3,10,4.5,mb,10,,,0.84,us,usp0009wbe,2014-11-07T01:10:35.661Z,"84 km SSE of Shimoda, Japan",earthquake,,,,1,reviewed,us,us
2000-07-12T07:03:41.810Z,34.094,139.305,10,4.8,mb,48,,,0.98,us,usp0009wam,2014-11-07T01:10:35.582Z,"72 km SSE of Shimoda, Japan",earthquake,,,,12,reviewed,us,us
2000-07-12T06:37:15.560Z,34.113,139.268,10,5,mb,91,,,0.98,us,usp0009waj,2014-11-07T01:10:35.568Z,"69 km SSE of Shimoda, Japan",earthquake,,,,38,reviewed,us,us
2000-07-12T06:27:17.540Z,34.039,139.319,10,4.5,mb,35,,,1.16,us,usp0009wah,2014-11-07T01:10:35.565Z,"78 km SSE of Shimoda, Japan",earthquake,,,,13,reviewed,us,us
2000-07-12T06:10:47.720Z,34.023,139.225,10,4.7,mb,41,,,1.32,us,usp0009waf,2014-11-07T01:10:35.558Z,"76 km SSE of Shimoda, Japan",earthquake,,,,13,reviewed,us,us
2000-07-12T05:08:12.310Z,34.192,139.25,10,4.7,mb,41,,,1.18,us,usp0009wa6,2014-11-07T01:10:35.542Z,"60 km SSE of Shimoda, Japan",earthquake,,,,9,reviewed,us,us
2000-07-12T03:50:15.490Z,34.042,139.332,10,4.5,mb,15,,,1.51,us,usp0009w9z,2014-11-07T01:10:35.532Z,"78 km SSE of Shimoda, Japan",earthquake,,,,2,reviewed,us,us
2000-07-12T03:49:21.980Z,34.159,139.333,10,4.8,mb,40,,,1.07,us,usp0009w9y,2014-11-07T01:10:35.528Z,"67 km SSE of Shimoda, Japan",earthquake,,,,3,reviewed,us,us
2000-07-12T03:19:02.090Z,34.179,139.201,10,5.2,mwc,100,,,0.96,us,usp0009w9u,2022-04-29T18:44:18.639Z,"60 km SSE of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-11T19:25:43.670Z,34.24,139.032,10,5.2,mwc,87,,,1.55,us,usp0009w9d,2022-04-29T19:45:51.841Z,"49 km S of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-11T18:23:51.020Z,34.219,138.951,10,5.1,mwc,94,,,1.51,us,usp0009w97,2022-04-29T18:44:17.494Z,"50 km S of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-11T16:29:10.710Z,36.146,140.841,10,4.9,mb,37,,,0.61,us,usp0009w94,2014-11-07T01:10:35.413Z,"26 km NE of Kashima-shi, Japan",earthquake,,,,11,reviewed,us,us
2000-07-11T14:42:28.240Z,34.39,139.108,10,4.8,mb,34,,,0.66,us,usp0009w8x,2014-11-07T01:10:35.340Z,"35 km SSE of Shimoda, Japan",earthquake,,,,13,reviewed,us,us
2000-07-11T13:10:01.500Z,34.192,139.176,10,5.3,mwc,75,,,0.93,us,usp0009w8q,2022-04-29T18:44:16.201Z,"57 km SSE of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-11T12:53:52.530Z,34.41,139.13,10,4.6,mb,43,,,0.93,us,usp0009w8p,2014-11-07T01:10:35.319Z,"34 km SSE of Shimoda, Japan",earthquake,,,,14,reviewed,us,us
2000-07-11T12:21:05.870Z,34.133,139.253,10,4.6,mb,51,,,1.02,us,usp0009w8j,2014-11-07T01:10:35.309Z,"66 km SSE of Shimoda, Japan",earthquake,,,,16,reviewed,us,us
2000-07-11T11:42:57.580Z,34.293,139.112,10,4.7,mb,69,,,0.81,us,usp0009w8g,2014-11-07T01:10:35.302Z,"45 km SSE of Shimoda, Japan",earthquake,,,,22,reviewed,us,us
2000-07-11T11:19:55.530Z,34.34,139.13,10,4.6,mb,52,,,0.83,us,usp0009w89,2014-11-07T01:10:35.286Z,"41 km SSE of Shimoda, Japan",earthquake,,,,17,reviewed,us,us
2000-07-11T10:24:13.340Z,34.159,139.152,10,4.7,mb,82,,,0.92,us,usp0009w7z,2014-11-07T01:10:35.250Z,"60 km SSE of Shimoda, Japan",earthquake,,,,24,reviewed,us,us
2000-07-11T09:44:26.570Z,34.154,139.082,10,4.7,mb,92,,,1.14,us,usp0009w7s,2014-11-07T01:10:35.229Z,"59 km SSE of Shimoda, Japan",earthquake,,,,30,reviewed,us,us
2000-07-11T07:44:55.200Z,34.074,139.357,10,4.6,mb,13,,,1.1,us,usp0009w7d,2014-11-07T01:10:35.198Z,"76 km SSE of Shimoda, Japan",earthquake,,,,2,reviewed,us,us
2000-07-11T05:11:34.120Z,34.158,139.264,10,4.6,mb,54,,,0.94,us,usp0009w70,2014-11-07T01:10:35.160Z,"64 km SSE of Shimoda, Japan",earthquake,,,,12,reviewed,us,us
2000-07-11T04:56:58.260Z,34.354,139.195,10,4.8,mb,95,,,1,us,usp0009w6x,2014-11-07T01:10:35.148Z,"42 km SSE of Shimoda, Japan",earthquake,,,,34,reviewed,us,us
2000-07-10T17:01:23.850Z,36.148,140.807,33,4.8,mb,69,,,0.89,us,usp0009w5v,2014-11-07T01:10:34.762Z,"24 km NE of Kashima-shi, Japan",earthquake,,,,25,reviewed,us,us
2000-07-10T16:38:22.210Z,34.125,139.21,10,4.8,mb,69,,,0.93,us,usp0009w5s,2014-11-07T01:10:34.732Z,"65 km SSE of Shimoda, Japan",earthquake,,,,23,reviewed,us,us
2000-07-10T11:15:47.650Z,34.17,139.192,10,4.8,mb,61,,,1.2,us,usp0009w58,2014-11-07T01:10:34.681Z,"60 km SSE of Shimoda, Japan",earthquake,,,,19,reviewed,us,us
2000-07-09T19:15:24.700Z,34.286,139.056,10,4.7,mb,56,,,1.47,us,usp0009w43,2014-11-07T01:10:34.443Z,"44 km SSE of Shimoda, Japan",earthquake,,,,37,reviewed,us,us
2000-07-09T17:08:51.050Z,34.047,139.069,10,4.5,mb,20,,,1.49,us,usp0009w40,2014-11-07T01:10:34.435Z,"70 km S of Shimoda, Japan",earthquake,,,,7,reviewed,us,us
2000-07-08T20:38:47.620Z,34.215,138.988,10,4.8,mb,86,,,0.95,us,usp0009w2h,2014-11-07T01:10:34.054Z,"51 km S of Shimoda, Japan",earthquake,,,,27,reviewed,us,us
2000-07-08T19:09:51.030Z,34.173,139.268,10,4.8,mb,71,,,0.91,us,usp0009w29,2014-11-07T01:10:34.034Z,"63 km SSE of Shimoda, Japan",earthquake,,,,27,reviewed,us,us
2000-07-08T18:57:44.470Z,34.053,139.126,10,5.9,mwc,333,,,1.21,us,usp0009w27,2022-04-29T19:45:46.710Z,"71 km SSE of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-08T17:26:24.660Z,34.223,138.863,10,4.7,mb,37,,,1.61,us,usp0009w1w,2014-11-07T01:10:33.964Z,"50 km S of Shimoda, Japan",earthquake,,,,9,reviewed,us,us
2000-07-08T17:19:59.890Z,34.191,139.246,10,4.5,mb,32,,,1.19,us,usp0009w1v,2014-11-07T01:10:33.943Z,"60 km SSE of Shimoda, Japan",earthquake,,,,11,reviewed,us,us
2000-07-08T16:52:24.550Z,34.223,139.264,10,4.7,mb,41,,,1.36,us,usp0009w1s,2014-11-07T01:10:33.935Z,"58 km SSE of Shimoda, Japan",earthquake,,,,12,reviewed,us,us
2000-07-08T16:49:11.640Z,34.084,139.29,10,5.4,mwc,168,,,1.38,us,usp0009w1r,2022-04-29T19:45:45.611Z,"73 km SSE of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-08T15:40:06.450Z,34.297,139.379,10,4.7,mb,66,,,1.25,us,usp0009w1m,2014-11-07T01:10:33.898Z,"58 km SE of Shimoda, Japan",earthquake,,,,34,reviewed,us,us
2000-07-08T13:34:42.420Z,34.144,139.405,10,4.8,mb,95,,,1.15,us,usp0009w1h,2014-11-07T01:10:33.866Z,"72 km SE of Shimoda, Japan",earthquake,,,,42,reviewed,us,us
2000-07-08T06:47:20.290Z,34.269,139.366,10,4.5,mb,58,,,1.21,us,usp0009w12,2014-11-07T01:10:33.813Z,"59 km SE of Shimoda, Japan",earthquake,,,,19,reviewed,us,us
2000-07-07T18:37:10.020Z,39.115,144.411,10,5.2,mwc,143,,,0.77,us,usp0009w08,2016-11-09T22:55:47.248Z,"215 km E of Yamada, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-07T02:45:26.580Z,34.136,139.271,10,5.4,mwc,86,,,0.86,us,usp0009vyv,2022-04-29T18:43:39.960Z,"67 km SSE of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-07T00:08:19.160Z,33.941,139.352,10,4.5,mb,24,,,1.03,us,usp0009vyf,2014-11-07T01:10:32.903Z,"89 km SSE of Shimoda, Japan",earthquake,,,,7,reviewed,us,us
2000-07-06T19:19:14.330Z,34.08,139.26,10,4.5,mb,34,,,1.25,us,usp0009vxz,2014-11-07T01:10:32.840Z,"72 km SSE of Shimoda, Japan",earthquake,,,,15,reviewed,us,us
2000-07-06T19:15:17.610Z,34.182,139.248,10,4.8,mb,65,,,1.44,us,usp0009vxy,2014-11-07T01:10:32.832Z,"61 km SSE of Shimoda, Japan",earthquake,,,,47,reviewed,us,us
2000-07-06T18:59:35.990Z,34.207,139.197,10,4.9,mb,93,,,1.16,us,usp0009vxx,2014-11-07T01:10:32.822Z,"57 km SSE of Shimoda, Japan",earthquake,,,,48,reviewed,us,us
2000-07-06T18:31:54.110Z,34.043,139.197,10,4.8,mb,82,,,1.46,us,usp0009vxv,2014-11-07T01:10:32.812Z,"74 km SSE of Shimoda, Japan",earthquake,,,,42,reviewed,us,us
2000-07-06T17:25:41.610Z,34.059,139.116,10,4.7,mb,20,,,1.3,us,usp0009vxt,2014-11-07T01:10:32.807Z,"70 km SSE of Shimoda, Japan",earthquake,,,,7,reviewed,us,us
2000-07-06T17:01:05.910Z,34.148,139.34,10,4.7,mb,29,,,1.04,us,usp0009vxr,2014-11-07T01:10:32.803Z,"68 km SSE of Shimoda, Japan",earthquake,,,,8,reviewed,us,us
2000-07-06T16:53:28.590Z,33.986,139.259,10,4.6,mb,22,,,1.26,us,usp0009vxq,2014-11-07T01:10:32.800Z,"81 km SSE of Shimoda, Japan",earthquake,,,,7,reviewed,us,us
2000-07-06T15:48:48.310Z,34.194,139.135,10,4.7,ms,41,,,1.22,us,usp0009vxj,2014-11-07T01:10:32.787Z,"56 km SSE of Shimoda, Japan",earthquake,,,,1,reviewed,us,us
2000-07-06T14:59:40.080Z,34.145,139.138,10,5.3,mwc,127,,,1.07,us,usp0009vxf,2022-04-29T18:43:38.449Z,"61 km SSE of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-06T14:52:36.880Z,33.955,139.383,10,4.5,mb,35,,,1,us,usp0009vxe,2014-11-07T01:10:32.767Z,"89 km SSE of Shimoda, Japan",earthquake,,,,12,reviewed,us,us
2000-07-06T14:16:46.600Z,34.226,139.064,10,4.6,ms,48,,,1.27,us,usp0009vx8,2014-11-07T01:10:32.752Z,"51 km SSE of Shimoda, Japan",earthquake,,,,2,reviewed,us,us
2000-07-06T13:48:55.730Z,34.05,139.269,10,4.9,mb,74,,,0.95,us,usp0009vx3,2014-11-07T01:10:32.737Z,"75 km SSE of Shimoda, Japan",earthquake,,,,30,reviewed,us,us
2000-07-06T13:38:14.730Z,34.186,139.032,10,4.8,mb,43,,,1.43,us,usp0009vx2,2014-11-07T01:10:32.731Z,"55 km S of Shimoda, Japan",earthquake,,,,19,reviewed,us,us
2000-07-06T13:23:13.480Z,34.021,139.281,10,4.5,mb,19,,,0.87,us,usp0009vx0,2014-11-07T01:10:32.728Z,"79 km SSE of Shimoda, Japan",earthquake,,,,5,reviewed,us,us
2000-07-06T13:21:48.890Z,33.801,139.372,10,4.6,mb,15,,,0.96,us,usp0009vwz,2014-11-07T01:10:32.726Z,"104 km SSE of Shimoda, Japan",earthquake,,,,5,reviewed,us,us
2000-07-06T13:20:02.240Z,34.038,139.211,10,4.6,mb,48,,,0.88,us,usp0009vwy,2014-11-07T01:10:32.721Z,"74 km SSE of Shimoda, Japan",earthquake,,,,16,reviewed,us,us
2000-07-06T07:45:37.950Z,34.021,139.227,10,4.6,mb,13,,,1.6,us,usp0009vvr,2014-11-07T01:10:32.642Z,"77 km SSE of Shimoda, Japan",earthquake,,,,4,reviewed,us,us
